ticker,company,price,marketCap,country,sector,industry,listing,need,need_score,viability,r1_score,flag,status,reason,y_industry
IAE,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund Common Shares of Beneficial Interest,8.91,0.0,United States,Finance,Trusts Except Educational Religious and Charitable,exchange,REJECT,0,2,2,fund,reject,closed-end fund/royalty trust - not an operating company,
XSIAX,VOYA CREDIT INCOME FUND,,,,,,sec_only,finance,4,0,4,,reject,no active trading market (no price data on any venue),
IHD,Voya Emerging Markets High Income Dividend Equity Fund Common Shares,7.65,0.0,United States,Finance,Investment Managers,exchange,finance,2,2,4,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
VOYA,Voya Financial Inc. Common Stock,100.56,9110368855.0,United States,Finance,Life Insurance,exchange,finance,5,20,25,,,,
IGA,Voya Global Advantage and Premium Opportunity Fund Common Shares of Beneficial Interest,10.54,0.0,United States,Finance,Investment Managers,exchange,finance,2,2,4,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,6.61,0.0,United States,Finance,Trusts Except Educational Religious and Charitable,exchange,REJECT,0,2,2,fund,reject,closed-end fund/royalty trust - not an operating company,
IDE,Voya Infrastructure Industrials and Materials Fund Common Shares of Beneficial Interest,13.28,0.0,United States,Finance,Finance/Investors Services,exchange,finance,3,2,5,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
VYGVQ,Voyager Digital Ltd.,0.0001,20107.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
VOYG,Voyager Technologies Inc. Class A Common Stock,34.51,2138507329.0,United States,Industrials,Military/Government/Technical,exchange,REJECT,0,20,20,weapons,reject,economics depend on war/weapons (hard rejection rule),
VYGR,Voyager Therapeutics Inc. Common Stock,3.48,214430459.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),exchange,health,20,15,35,binary-science-risk,,,
VYYRF,Voyageur Pharmaceuticals Ltd.,0.12,27161082.0,,,,otc,health,20,9,29,,,,
VOYT,Voyant International Corp.,1e-05,2562.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
VPRB,"VPR Brands, LP.",,,,,,sec_only,discretionary,4,0,4,,reject,no active trading market (no price data on any venue),
VRRCF,VR Resources Ltd.,0.1055,4197347.0,,Basic Materials,,sec_only,materials,8,2,10,commodity,reject,market cap < $10M - fails survivability prior,Other Industrial Metals & Mining
VRM,Vroom Inc. Common Stock,9.395,49176746.0,United States,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,exchange,transport,8,9,17,,,,
VSME,VS Media Holdings Limited Class A Ordinary Shares,1.14,3135894.0,Singapore,Consumer Discretionary,Advertising,exchange,media,2,2,4,,reject,market cap $3.1M < $10M - fails survivability prior (shell/nano-cap),
UVIX,VS Trust,,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
VSBGF,VSBLTY Groupe Technologies Corp.,0.076,8614626.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $8.6M < $10M - fails survivability prior (shell/nano-cap),
VSEC,VSE Corporation Common Stock,217.65,6108341156.0,United States,Consumer Discretionary,Military/Government/Technical,exchange,REJECT,0,20,20,weapons,reject,economics depend on war/weapons (hard rejection rule),
VSEE,"VSEE HEALTH, INC.",,,,,,sec_only,health,20,0,20,,reject,no active trading market (no price data on any venue),
VTKLF,Vtech Holdings Limited,6.55,1659078144.0,,Technology,,otc,infrastructure,20,18,38,,,,Communication Equipment
VTEX,VTEX Class A Common Shares,3.65,603462272.0,United Kingdom,Technology,Computer Software: Prepackaged Software,exchange,software:health,20,18,38,desc,,,Software - Application
VTVT,vTv Therapeutics Inc. Class A Common Stock,33.91,134077698.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,15,35,binary-science-risk,,,
VULNF,Vulcan Energy Resources Limited,2.05,981254464.0,,Basic Materials,,otc,energy,20,18,38,,,,Other Industrial Metals & Mining
GREEL,Vulcan Infrastructure and Power Inc. 8.50% Senior Notes due 2026,24.57,385095856.0,United States,Finance,Finance: Consumer Services,exchange,finance,4,15,19,,,,
VIP,Vulcan Infrastructure and Power Inc. Class A Common Stock,1.82,33542422.0,United States,Finance,Finance: Consumer Services,exchange,finance,4,9,13,,,,
VULC,Vulcan International Corporation,0.03,169387728.0,,,,otc,unknown,8,9,17,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile,
VMC,Vulcan Materials Company (Holding Company) Common Stock,274.09,35516236573.0,United States,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),exchange,materials,10,20,30,commodity,,,
VULMF,Vulcan Minerals Inc.,0.3083,40048908.0,,Basic Materials,,otc,materials,8,9,17,commodity,,,Other Industrial Metals & Mining
SRBEF,Vusion S.A.,149.38,2515085568.0,,Technology,,otc,software:transport,20,20,40,desc,,,Software - Application
VSGRY,VusionGroup,,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
VUZI,Vuzix Corporation Common Stock,2.74,231294990.0,United States,Technology,Radio And Television Broadcasting And Communications Equipment,exchange,infrastructure,15,15,30,,,,
VVCVF,VVC Exploration Corporation,0.006,3756960.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $3.8M < $10M - fails survivability prior (shell/nano-cap),
VVTMF,VVT Med Inc.,0.1568,10510790.0,,,,otc,unknown,8,5,13,enrich-if-viable,,,
VWFB,"VWF Bancorp, Inc.",,,,,,sec_only,finance,4,0,4,,reject,no active trading market (no price data on any venue),
VYCO,VYCOR MEDICAL INC,,,,,,sec_only,health,20,0,20,,reject,no active trading market (no price data on any venue),
VYDR,"Vydrotech, Inc.",0.0001,6230.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
VYND,"Vynleads, Inc.",,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
HIND,Vyome Holdings Inc. Common Stock,2.23,15651317.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,5,25,binary-science-risk,,,
VYST,Vystar Corp,,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
WPC,W. P. Carey Inc. REIT,71.78,16352695575.0,United States,Real Estate,Real Estate Investment Trusts,exchange,shelter,8,20,28,rent-extraction-risk,,,
WRB,W.R. Berkley Corporation Common Stock,68.48,25421661186.0,United States,Finance,Property-Casualty Insurers,exchange,finance,6,20,26,,,,
WRTBY,Wärtsilä Oyj Abp,7.01,20663597056.0,,Industrials,,otc,infrastructure,22,20,42,,,,Specialty Industrial Machinery
WSPCF,W-SCOPE Corporation,9.76,588770816.0,,Industrials,,otc,energy,24,18,42,,,,Electrical Equipment & Parts
WWUEY,Wüstenrot & Württembergische AG,8.86,1657568512.0,,Financial Services,,otc,finance,5,18,23,,,,Insurance - Life
WTI,W&T Offshore Inc. Common Stock,3.6,543394627.0,United States,Energy,Oil & Gas Production,exchange,energy,8,18,26,commodity,,,
GWW,W.W. Grainger Inc. Common Stock,1301.68,61310354183.0,United States,Industrials,Office Equipment/Supplies/Services,exchange,services,5,20,25,,,,
WAORF,WA1 Resources Ltd,9.69,720396992.0,,Basic Materials,,otc,materials,12,18,30,commodity,,,Copper
WNC,Wabash National Corporation Common Stock,12.41,505548288.0,United States,Industrials,Construction/Ag Equipment/Trucks,exchange,transport,23,18,41,,,,Farm & Heavy Construction Machinery
WKCMF,Wacker Chemie AG,107.56,5343363584.0,,Basic Materials,,otc,infrastructure,16,20,36,,,,Specialty Chemicals
WKRCF,Wacker Neuson SE,21.52,1463690240.0,,Industrials,,otc,food,23,18,41,,,,Farm & Heavy Construction Machinery
WACLY,Wacoal Holdings Corp.,137.5,1359519744.0,,Consumer Cyclical,,otc,clothing,7,18,25,,,,Apparel Manufacturing
WACMF,"Wacom Co., Ltd.",5.298,703365824.0,,Technology,,otc,infrastructure,14,18,32,,,,Computer Hardware
WAFD,WaFd Inc. Common Stock,36.21,2679367568.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,,
WAFDP,WaFd Inc. Depositary Shares,16.49,1220181475.0,United States,Finance,Major Banks,exchange,finance,5,18,23,,,,
WAFU,Wah Fu Education Group Limited Ordinary Shares,1.35,5954255.0,China,Real Estate,Other Consumer Services,exchange,services,6,2,8,,reject,market cap $6.0M < $10M - fails survivability prior (shell/nano-cap),
ASAPQ,Waitr Holdings Inc.,1e-05,135.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
WJXFF,Wajax Corporation,21.56,469575680.0,,Industrials,,otc,infrastructure,16,15,31,,,,Industrial Distribution
WALD,Waldencast plc Class A Ordinary Share,1.36,174897242.0,United States,Consumer Discretionary,Package Goods/Cosmetics,exchange,health-adjacent,10,15,25,,,,
WD,Walker & Dunlop Inc Common Stock,40.69,1396714564.0,United States,Finance,Finance: Consumer Services,exchange,finance,4,18,22,,,,
CMCXF,Walker Lane Resources Ltd.,0.09,1964393.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $2.0M < $10M - fails survivability prior (shell/nano-cap),
WRRZF,Walker River Resources Corp.,0.25,27288268.0,,Basic Materials,,otc,materials,3,9,12,no-durable-need,,,Gold
WFICF,Wall Financial Corporation,13.58,433075200.0,,,,otc,finance,4,15,19,,,,
WSSE,"Wall Street Capital, Inc.",0.0001,,,,,otc,finance,4,0,4,,reject,sub-5-cent stock - chronic dilution profile,
WBX,Wallbox N.V. Class A Ordinary Shares,2.987,71362713.0,Spain,Consumer Discretionary,Industrial Specialties,exchange,infrastructure,16,12,28,,,,
WAWIF,Wallenius Wilhelmsen ASA,17.5,7400244736.0,,Industrials,,otc,transport,16,20,36,commodity,,,Marine Shipping
WLYW,"Wally World Media, Inc.",1e-05,3304.0,,,,otc,discretionary,4,0,4,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
WMT,Walmart Inc. Common Stock,105.38,838622381354.0,United States,Consumer Discretionary,Department/Specialty Retail Stores,exchange,retail,4,20,24,,,,
DIS,Walt Disney Company (The) Common Stock,111.25,192093917848.0,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation,exchange,discretionary,3,20,23,gambling-risk,,,
WLGSF,"WANG & LEE GROUP, Inc.",,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
WWNTY,Want Want China Holdings Limited,21.23,4983497728.0,,Consumer Defensive,,otc,food,26,20,46,,,,Packaged Foods
WARAF,Waraba Gold Limited,0.5,27892156.0,,Basic Materials,,otc,materials,8,9,17,commodity,,,Other Industrial Metals & Mining
BTRYF,Waratah Minerals Limited,0.5001,193914944.0,,Basic Materials,,otc,materials,8,15,23,commodity,,,Other Industrial Metals & Mining
WRBY,Warby Parker Inc. Class A Common Stock,26.0,3213809408.0,United States,Health Care,Ophthalmic Goods,exchange,health,23,20,43,,,,Medical Instruments & Supplies
WHGPF,The Warehouse Group Limited,0.535,185561088.0,,,,otc,shelter,18,15,33,,,,
WDPSF,Warehouses De Pauw SA,30.0,7216314880.0,,Real Estate,,otc,shelter,18,20,38,,,,REIT - Industrial
WBD,Warner Bros. Discovery Inc. Series A Common Stock ,28.9,72559325775.0,United States,Telecommunications,Cable & Other Pay Television Services,exchange,media,6,20,26,,,,
WMG,Warner Music Group Corp. Class A Common Stock,28.06,14678460118.0,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation,exchange,discretionary,3,20,23,gambling-risk,,,
WRGL,Warrior Girl Corp.,0.0002,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile,
HCC,Warrior Met Coal Inc. Common Stock,105.29,5559531740.0,United States,Energy,Coal Mining,exchange,REJECT,0,20,20,coal,reject,maintains broken system that should disappear (coal),
WSRUF,Waseco Resources Inc.,0.0041,170893.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.2M < $10M - fails survivability prior (shell/nano-cap),
WASH,Washington Trust Bancorp Inc. Common Stock,39.56,754580139.0,United States,Finance,Major Banks,exchange,finance,5,18,23,,,,
WHTAF,WashTec AG,57.3,764906944.0,,Industrials,,otc,infrastructure,22,18,40,,,,Specialty Industrial Machinery
WSIOF,Wasion Holdings Limited,2.255,2342921984.0,,Industrials,,otc,energy,24,20,44,,,,Electrical Equipment & Parts
WCN,Waste Connections Inc. Common Shares,166.15,41798230016.0,Canada,Utilities,Environmental Services,exchange,water,25,20,45,,,,Waste Management
WAST,WASTE ENERGY CORP.,,,,,,sec_only,energy,20,0,20,,reject,no active trading market (no price data on any venue),
WM,Waste Management Inc. Common Stock,222.13,88788738048.0,United States,Utilities,Environmental Services,exchange,water,25,20,45,,,,Waste Management
WOSGF,Watches of Switzerland Group PLC,10.17,2353461248.0,,Consumer Cyclical,,otc,discretionary,2,20,22,,,,Luxury Goods
WTLLF,Water Intelligence plc,4.61,77526544.0,,Industrials,,otc,water,24,12,36,,,,Specialty Business Services
WOSSF,Water Oasis Group Limited,0.175,119096736.0,,Consumer Cyclical,,otc,water,24,15,39,,,,Personal Services
WWTIF,Water Ways Technologies Inc.,0.01,148785.0,,,,otc,water,24,0,24,,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap),
WBI,WaterBridge Infrastructure LLC Class A Shares Representing Limited Liability Company Interests,31.79,3924672884.0,,Energy,Oilfield Services/Equipment,exchange,energy,10,20,30,commodity,,,
WDH,Waterdrop Inc.,,,,,,sec_only,water,24,0,24,,reject,no active trading market (no price data on any venue),
WAT,Waters Corporation Common Stock,414.44,40692146176.0,United States,Industrials,Biotechnology: Laboratory Analytical Instruments,exchange,health,26,20,46,,,,Diagnostics & Research
WSBF,Waterstone Financial Inc. Common Stock (MD),21.03,378056899.0,United States,Finance,Savings Institutions,exchange,finance,5,15,20,,,,
WTF,Waton Financial Limited Ordinary Shares,2.81,135547296.0,Hong Kong,Finance,Investment Bankers/Brokers/Service,exchange,finance,3,15,18,,,,
WSO,Watsco Inc. Common Stock,302.29,12470125568.0,United States,Consumer Discretionary,Industrial Machinery/Components,exchange,infrastructure,21,20,41,,,,Industrial Distribution
WTS,Watts Water Technologies Inc. Class A Common Stock,371.54,12403138397.0,United States,Industrials,Metal Fabrications,exchange,infrastructure,15,20,35,,,,
WVE,Wave Life Sciences Inc. Common Stock,5.25,1034502912.0,Singapore,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,18,38,binary-science-risk,,,Biotechnology
WFTSF,Wavefront Technology Solutions Inc.,0.0001,9101.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
CHMJF,Waverunner Capital Inc.,0.0972,958543.0,,,,otc,finance,4,0,4,,reject,market cap $1.0M < $10M - fails survivability prior (shell/nano-cap),
W,Wayfair Inc. Class A Common Stock,104.53,14317272357.0,United States,Consumer Discretionary,Catalog/Specialty Distribution,exchange,retail,5,20,25,,,,
MRRCF,Wayland Group Corp.,1e-05,1398.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap),
WAY,Waystar Holding Corp. Common Stock,24.42,4682496512.0,United States,Technology,EDP Services,exchange,health,22,20,42,,,,Health Information Services
WBBA,WB Burgers Asia Inc.,0.0121,250791.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.3M < $10M - fails survivability prior (shell/nano-cap),
WDFC,WD-40 Company Common Stock,214.15,2874127708.0,United States,Industrials,Major Chemicals,exchange,infrastructure,12,20,32,commodity,,,
GIVE,Wealth Management System Inc.,,,,,,sec_only,finance,4,0,4,,reject,no active trading market (no price data on any venue),
WMLLF,Wealth Minerals Ltd.,,,,,,sec_only,finance,4,0,4,,reject,no active trading market (no price data on any venue),
WLTH,Wealthfront Corporation Common Stock,9.43,1408476267.0,United States,Finance,Finance: Consumer Services,exchange,finance,4,18,22,,,,
WLDS,Wearable Devices Ltd. Ordinary Share,2.5,6149353.0,Israel,Telecommunications,Computer Communications Equipment,exchange,infrastructure,18,2,20,,reject,market cap $6.1M < $10M - fails survivability prior (shell/nano-cap),
WHSI,"Wearable Health Solutions, Inc.",0.0001,182670.0,,,,otc,health,20,0,20,,reject,market cap $0.2M < $10M - fails survivability prior (shell/nano-cap),
WFRD,Weatherford International plc Ordinary Shares,88.2,6322656073.0,United States,Consumer Discretionary,Oil and Gas Field Machinery,exchange,energy,12,20,32,commodity,,,
WNWSF,Weathernews Inc.,7.5425,334991744.0,,Communication Services,,otc,media,4,15,19,,,,Internet Content & Information
WEAV,Weave Communications Inc. Common Stock,7.305,584393536.0,United States,Technology,Computer Software: Prepackaged Software,exchange,health,22,18,40,,,,Health Information Services
WEBB,Web Blockchain Media Inc.,0.0001,389825.0,,,,otc,unknown,0,0,0,,reject,artificial scarcity (crypto),
WEJTY,Web Travel Group Limited,1.25,452483904.0,,Consumer Cyclical,,otc,discretionary,4,15,19,,,,Travel Services
MDAT,Web3Labs Global Inc.,,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
WEBC,"Webco Industries, Inc.",280.03,196821040.0,,,,otc,infrastructure,15,15,30,,,,
WEBJF,Webjet Limited/ADR,,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,no active trading market (no price data on any venue),
WBSR,Webstar Technology Group Inc.,0.0390000008046627,,,,,sec_only,unknown,8,0,8,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile,
WBS,WEBSTER FINANCIAL CORP,,,,,,sec_only,finance,4,0,4,,reject,no active trading market (no price data on any venue),
WBTN,WEBTOON Entertainment Inc. Common stock,9.45,1282469612.0,United States,Consumer Discretionary,Publishing,exchange,media,3,18,21,,,,
