ticker,company,price,marketCap,country,sector,industry,listing,need,need_score,viability,r1_score,flag,status,reason
VALIF,Valiant Holding AG,118.353,1865534464.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
VSSPY,Valid Soluções S.A.,4.23,330799040.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
VBIO,Valion Bio Inc. Common Stock,0.159,3528169.0,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,exchange,health,25,2,27,,reject,market cap $3.5M < $10M - fails survivability prior (shell/nano-cap)
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,25.015,13823419728.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,25.17,13909073538.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,
VLYPN,Valley National Bancorp 8.250% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series C,25.9505,14340381917.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,
VLY,Valley National Bancorp Common Stock,14.1,7791733687.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,
VLOWY,Vallourec S.A.,4.23,5623074816.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VLMTY,Valmet Oyj,26.14,4815874560.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VMRI,"Valmie Resources, Inc.",1e-05,695.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VMI,Valmont Industries Inc. Common Stock,472.9,9129267348.0,United States,Industrials,Metal Fabrications,exchange,infrastructure,15,20,35,,,
INRLF,Valneva SE,2.77,525321952.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
VALN,Valneva SE American Depositary Shares,6.78,643324497.0,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),exchange,health,20,18,38,binary-science-risk,,
NPNVF,"Valqua, Ltd.",23.0,405583552.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
AGPPF,Valterra Platinum Limited,93.0,24549046272.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VEII,"Value Exchange International, Inc.",0.0002,8700.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VALU,Value Line Inc. Common Stock,37.5,351883988.0,United States,Finance,Investment Managers,exchange,finance,2,15,17,,,
VCCLF,"ValueCommerce Co., Ltd.",6.51,141514944.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
VMCUF,Valuence Merger Corp. I,12.0,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,OTC with no market cap data - dark/non-reporting
VVV,Valvoline Inc. Common Stock,32.91,4198869016.0,United States,Industrials,Major Chemicals,exchange,infrastructure,12,20,32,commodity,,
VDEVF,Van de Velde NV,35.66,442920544.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
URCFF,Vanadian Energy Corp.,0.21,2495584.0,,,,otc,energy,20,2,22,,reject,market cap $2.5M < $10M - fails survivability prior (shell/nano-cap)
VNDA,Vanda Pharmaceuticals Inc. Common Stock,5.44,328917017.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,15,35,binary-science-risk,,
VAVX,VanEck Avalanche ETF,,,,,,sec_only,unknown,0,3,3,,reject,closed-end fund/royalty trust - not an operating company
HODL,VanEck Bitcoin ETF,,,,,,sec_only,unknown,0,3,3,,reject,artificial scarcity (crypto)
VBNB,VanEck BNB ETF,,,,,,sec_only,unknown,0,3,3,,reject,closed-end fund/royalty trust - not an operating company
ETHV,VanEck Ethereum ETF,,,,,,sec_only,unknown,0,3,3,,reject,closed-end fund/royalty trust - not an operating company
OUNZ,VanEck Merk Gold ETF,,,,,,sec_only,unknown,0,3,3,,reject,closed-end fund/royalty trust - not an operating company
VSOL,VanEck Solana ETF,,,,,,sec_only,unknown,0,3,3,,reject,closed-end fund/royalty trust - not an operating company
VGES,Vanguard Green Investment Ltd,,,,,,sec_only,finance,4,3,7,,check_price,no market data yet - verify trading exists
VNJA,VANJIA CORP,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VNLEF,Vanoil Energy Ltd.,3e-05,3507.0,,,,otc,energy,20,0,20,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
FPLPF,Vanquis Banking Group plc,1.5612,390818016.0,,,,otc,finance,4,15,19,,,
VTGDF,Vantage Drilling Company,0.0001,188529808.0,,,,otc,unknown,8,9,17,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile
VNTG,Vantage Corp Class A Ordinary Shares,0.6176,18936166.0,Singapore,Industrials,Integrated Freight & Logistics,exchange,transport,20,5,25,,,
VTAGY,Vantage Towers AG,21.42,22896203776.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VANTF,Vantex Resources Ltd.,0.0035,16832.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VPOR,"Vapor Group, Inc.",1e-05,273017.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.3M < $10M - fails survivability prior (shell/nano-cap)
VARRY,Var Energi ASA/ADR,,,,,,sec_only,energy,20,3,23,,check_price,no market data yet - verify trading exists
VRCV,"Varca Ventures, Inc.",0.06,421490.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.4M < $10M - fails survivability prior (shell/nano-cap)
VREX,Varex Imaging Corporation Common Stock,18.5,778850000.0,United States,Technology,Industrial Machinery/Components,exchange,infrastructure,21,18,39,,,
VARNF,Varia US Properties AG,24.25,245555936.0,,,,otc,finance,4,15,19,,,
NICHX,Variant Alternative Income Fund,,,,,,sec_only,finance,4,3,7,,check_price,no market data yet - verify trading exists
VRNS,Varonis Systems Inc. Common Stock,40.82,4688604998.0,United States,Technology,Computer Software: Prepackaged Software,exchange,software,12,20,32,enrich,,
VAT,"VARSAL TECH, INC.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VRTK,Vartech Systems Inc.,2.05,4431382.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $4.4M < $10M - fails survivability prior (shell/nano-cap)
VSMD,"Vasamed, Inc.",0.0001,2891293.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $2.9M < $10M - fails survivability prior (shell/nano-cap)
VASO,VASO Corp,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VSTTF,Vast Renewables Limited,0.0011,32970.0,,,,otc,energy,20,0,20,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VTTH,Vast Solutions Inc,0.0004,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile
VACNY,VAT Group AG,76.25,22849779712.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
REDLF,Vault Minerals Limited,4.907,5076614656.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VXRT,"Vaxart, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
PCVX,Vaxcyte Inc. Common Stock,61.09,9090514433.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),exchange,health,20,20,40,binary-science-risk,,
VXLLF,Vaxil Bio Ltd.,0.1099,437843.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $0.4M < $10M - fails survivability prior (shell/nano-cap)
VAXX,"Vaxxinity, Inc.",0.0001,12678.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VAYK,Vaycaychella Inc.,0.0006,543565.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.5M < $10M - fails survivability prior (shell/nano-cap)
VCIG,VCI Global Limited Ordinary Share,2.84,3596849.0,Malaysia,Consumer Discretionary,Diversified Commercial Services,exchange,services,8,2,10,enrich,reject,market cap $3.6M < $10M - fails survivability prior (shell/nano-cap)
VNWTF,Vecima Networks Inc.,9.25,224910000.0,,,,otc,infrastructure,15,15,30,,,
VHLD,"Vector 21 Holdings, Inc.",0.0006,1018.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VEEA,Veea Inc. Common Stock,0.1302,8100283.0,United States,Technology,EDP Services,exchange,software,10,2,12,enrich,reject,market cap $8.1M < $10M - fails survivability prior (shell/nano-cap)
VECO,Veeco Instruments Inc. Common Stock,47.59,2909159568.0,United States,Technology,Industrial Machinery/Components,exchange,infrastructure,21,20,41,,,
VEEMF,VEEM Ltd,0.4143,63948080.0,,,,otc,unknown,8,12,20,enrich-if-viable,,
VMST,"VeeMost Technologies Holdings, Inc.",0.015,5525004.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $5.5M < $10M - fails survivability prior (shell/nano-cap)
VEEV,Veeva Systems Inc. Class A Common Stock,246.78,40274174692.0,United States,Technology,Computer Software: Prepackaged Software,exchange,software,12,20,32,enrich,,
VEFFF,VEF AB (publ),0.186,206431216.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
VLNSF,Velan Inc.,13.3,287088960.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
VLDXW,"Velo3D, Inc.",0.0025,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile
VELO,Velo3D Inc. Common stock,12.86,413437657.0,United States,Technology,Industrial Machinery/Components,exchange,infrastructure,21,15,36,,,
VCYE,Velocity Energy Inc.,0.0001,57203.0,,,,otc,energy,20,0,20,,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
VEL,Velocity Financial Inc. Common Stock,18.13,715798815.0,United States,Finance,Finance: Consumer Services,exchange,finance,4,18,22,,,
AQUEF,Veloryx Ltd,0.53,20205766.0,,,,otc,unknown,8,5,13,enrich-if-viable,,
VLOS,Velos Acquisition I Corp. Class A Ordinary shares,10.73,0.0,United States,,,exchange,unknown,8,2,10,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
CUIRF,Velox Energy Materials Inc.,0.0161,2875340.0,,,,otc,energy,20,0,20,,reject,market cap $2.9M < $10M - fails survivability prior (shell/nano-cap)
VLXC,Veltex Corporation,0.04365,4284944.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $4.3M < $10M - fails survivability prior (shell/nano-cap)
VMNT,"Vemanti Group, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VNTRF,Venator Materials PLC,28.0,21999376.0,,,,otc,infrastructure,15,5,20,,,
VENCF,Vencanna Ventures Inc.,0.001,222644.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.2M < $10M - fails survivability prior (shell/nano-cap)
SBSNY,Vend Marketplaces ASA,27.2,5464491520.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VDTAF,Vendetta Mining Corp.,0.01,3626890.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $3.6M < $10M - fails survivability prior (shell/nano-cap)
VNME,Vendome Acquisition Corporation I Class A Ordinary Shares,10.27,0.0,United States,Finance,Blank Checks,exchange,unknown,0,2,2,,reject,blank-check SPAC - no operating business
VHUB,VenHub Global Inc. Common Stock,0.8,73114286.0,United States,Technology,Industrial Machinery/Components,exchange,infrastructure,21,12,33,,,
VNTA,Ventana Global Inc.,0.049,2635394.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $2.6M < $10M - fails survivability prior (shell/nano-cap)
VTR,Ventas Inc. Common Stock,93.83,48129756865.0,United States,Real Estate,Real Estate Investment Trusts,exchange,shelter,8,20,28,rent-extraction-risk,,
VPTDF,Ventripoint Diagnostics Ltd.,0.0736,13811716.0,,,,otc,health,20,0,20,,,
CVHIF,Ventura Cannabis & Wellness Corporation,0.0001,3704.0,,,,otc,unknown,0,0,0,,reject,economics depend on addiction (hard rejection rule)
VEMLF,Venture Corporation Limited,12.78,3673390592.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VG,Venture Global Inc. Class A common stock,14.07,35176306414.0,United States,Utilities,Oil/Gas Transmission,exchange,energy,12,20,32,,,
VNTN,"VentureNet Capital Group, Inc.",0.0001,345941.0,,,,otc,finance,4,0,4,,reject,market cap $0.3M < $10M - fails survivability prior (shell/nano-cap)
VENU,Venu Holding Corporation Common Stock,2.0,117738678.0,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation,exchange,discretionary,3,15,18,gambling-risk,,
VMTHF,Venus Medtech (Hangzhou) Inc.,0.4219,186062736.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
VEOEY,Veolia Environnement SA,19.94,29202001920.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VEON,VEON Ltd. ADS,62.34,4292806896.0,Netherlands,Telecommunications,Telecommunications Equipment,exchange,infrastructure,20,20,40,,,
VRA,Vera Bradley Inc. Common Stock,3.2,91002406.0,United States,Consumer Discretionary,Apparel,exchange,clothing,7,12,19,,,
VERA,Vera Therapeutics Inc. Class A Common Stock,35.28,2542394459.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,20,40,binary-science-risk,,
VCYT,Veracyte Inc. Common Stock,44.04,3540407793.0,United States,Health Care,Medical Specialities,exchange,health,25,20,45,,,
MANE,Veradermics Incorporated Common Stock,102.35,4276196920.0,,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,20,40,binary-science-risk,,
VRLAF,Verallia Société Anonyme,29.736,3708491264.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
VLTO,Veralto Corp Common Stock ,98.77,24079468587.0,United States,Industrials,Electrical Products,exchange,energy,24,20,44,,,
VRNO,Verano Holdings Corp.,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VSTM,Verastem Inc. Common Stock,7.08,641189162.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,18,38,binary-science-risk,,
VRXA,Veraxa Biotech AG Ordinary Shares,1.73,244635516.0,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,15,35,binary-science-risk,,
VBVBF,Verbio SE,36.985,2356517120.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
OEZVY,VERBUND AG,13.65,23711119360.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
APHD,"VERDE BIO HOLDINGS, INC.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VGAS,Verde Clean Fuels Inc. Class A Common Stock,1.37,61032981.0,United States,Industrials,Major Chemicals,exchange,infrastructure,12,12,24,commodity,,
VRDR,"VERDE RESOURCES, INC.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VRCI,"Verde Science, Inc.",2e-05,477.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VUECF,Verdera Energy Corp.,,,,,,sec_only,energy,20,3,23,,check_price,no market data yet - verify trading exists
VCLD,"Verecloud, Inc.",0.0014,101321.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
VRHI,"Veri MedTech Holdings, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VCEL,Vericel Corporation Common Stock,43.22,2213149857.0,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),exchange,health,20,20,40,binary-science-risk,,
VRCDF,Verici Dx plc,0.003,6861934.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $6.9M < $10M - fails survivability prior (shell/nano-cap)
VRME,VerifyMe Inc. Common Stock,0.7332,9652722.0,United States,Technology,EDP Services,exchange,software,10,2,12,enrich,reject,market cap $9.7M < $10M - fails survivability prior (shell/nano-cap)
VRSEF,Verisante Technology Inc.,0.0012,52725.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
VRSN,VeriSign Inc. Common Stock,293.75,26525625000.0,United States,Technology,EDP Services,exchange,software,10,20,30,enrich,,
VRSK,Verisk Analytics Inc. Common Stock,188.49,24533106702.0,United States,Technology,EDP Services,exchange,software,10,20,30,enrich,,
VSRPF,Verisure plc/ADR,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
VFRM,"Veritas Farms, Inc.",0.0001,16387.0,,,,otc,food,22,0,22,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VRTC,"Veritec, Inc.",0.0002,7987.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
VERI,Veritone Inc. Common Stock,0.87,87397649.0,United States,Technology,EDP Services,exchange,software,10,12,22,enrich,,
BWNAF,Verity Resources Limited,0.005,2454814.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $2.5M < $10M - fails survivability prior (shell/nano-cap)
VZ,Verizon Communications Inc. Common Stock,50.25,208777453901.0,United States,Telecommunications,Telecommunications Equipment,exchange,infrastructure,20,20,40,,,
VET,Vermilion Energy Inc. Common (Canada),12.2,1869040000.0,Canada,Energy,Oil & Gas Production,exchange,energy,8,18,26,commodity,,
VECA,Vernal Capital Acquisition Corp. Ordinary Shares,10.01,0.0,,Finance,Blank Checks,exchange,unknown,0,2,2,,reject,blank-check SPAC - no operating business
VRRM,Verra Mobility Corporation Class A Common Stock,4.43,673283822.0,United States,Consumer Discretionary,Transportation Services,exchange,transport,18,18,36,,,
VRCA,Verrica Pharmaceuticals Inc. Common Stock,4.94,84863203.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,12,32,binary-science-risk,,
VBNK,VersaBank Common Shares,19.61,635677897.0,Canada,Finance,Commercial Banks,exchange,finance,5,18,23,,,
VRCM,"VersaCOM International, Inc.",3e-05,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,sub-5-cent stock - chronic dilution profile
VMET,Versamet Royalties Corporation Common Stock,10.73,1167740610.0,Canada,Industrials,Precious Metals,exchange,materials,3,18,21,no-durable-need,,
VSNT,Versant Media Group Inc. Class A Common Stock ,39.87,5533649121.0,United States,Industrials,Broadcasting,exchange,media,2,20,22,,,
VRSRF,Versarien plc,1e-05,60099.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
VRSSF,VERSES AI Inc.,0.265,3791103.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $3.8M < $10M - fails survivability prior (shell/nano-cap)
VGNT,Versigent PLC Ordinary Shares,47.22,3344841213.0,United Kingdom,Consumer Discretionary,Auto Parts:O.E.M.,exchange,transport,20,20,40,,,
VS,Versus Systems Inc. Common Stock,1.27,7890060.0,Canada,Technology,EDP Services,exchange,software,10,2,12,enrich,reject,market cap $7.9M < $10M - fails survivability prior (shell/nano-cap)
